"Data Source","World Development Indicators",

"Last Updated Date","2024-06-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Congo, Dem. Rep.","COD","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-388600000","47800000","527000000","-151000000","-1123100000","-2173500000","-1280602281.098","-1260461518.19425","-3108803235.91548","-1722614687.42186","-1483759412.35416","-1504159532.38392","-1241424115.72338","-1672321586.88752","-1693232060.97432","-1052131625.76662","-587406970.435521","","",
"Congo, Rep.","COG","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","-180602444.615207","-99355192.9014402","-166655973.555449","-460704628.909769","-331544689.15086","-400906891.607959","210194756.576982","-161266354.036195","-600702191.353665","-222683097.605522","-445451715.393532","-84950767.8750146","-251226023.438101","-461527158.444158","-316594619.713836","-552686023.260323","-793401070.716395","-625202813.044033","-650850196.963453","-155846793.250828","-240607802.398939","-230732980.001638","649747700.566336","-28449024.610181","-34613726.6565805","521643977.619646","675657696.168204","695863785.177766","124228209.542788","-2107868629.08787","869277946.151101","-1371282199.56384","901208914.583327","2073140263.29423","2421258746.37588","1936952274.91449","679779275.549713","-4630571433.78872","-3596012163.62652","","","1632374163.45606","1440630928.30853","1715906879.16984","","",
"Colombia","COL","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","-164000000.000152","-174999999.999802","-293000000.000172","-453986379.995353","-191228310","-54743029.9958997","-351911520.000237","-171677650","162860199.999657","375428639.996063","258131999.999078","438044000","-205835310.002476","-1961259960","-3053797000.00043","-3003000000","-1401000000","-1809000000","383000000","336000000","-216000000","-201000000","542000000","2348800000","900700000","-2102400000","-3666972447.69263","-4515876292.87012","-4641240162.00298","-5750513928.35473","-4857623993.57951","670982414.631348","845404083.052557","-1040314751.93966","-1289193776.36478","-911997622.355946","-774546542.895837","-1947743523.40683","-2991011803.11064","-6149613557.24906","-6497270736.68045","-4433005419.50091","-8583011647.50193","-9734499319.54437","-11639998929.7531","-12365127742.0201","-19818544018.1905","-18702227284.958","-12586559420.1664","-9924358408.23202","-14040948614.9478","-14808662077.6065","-9266809779.5969","-17955793885.2022","-21367017819.0385","-9715358567.9402",
"Comoros","COM","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","-8907704.98072867","-8155179.52602065","-10958496.6364648","-11053296.0021483","-32719768.9665401","-14256804.6059231","-15685687.061894","-21365301.9796774","-6516797.23234333","5407428.64822856","-10475185.5328596","-10249392.7354419","-14190208.4527909","9574086.299955","-7216639.07004114","-18963177.4793974","","","","","","","","-18440042.7570676","-20735592.726262","-26850846.4468694","-22538506.4825176","-31618920.9904044","-68992132.6176021","-39385082.4731095","-39335660.7539694","-55499670.6325586","-41138657.3809883","","-43458200.0492284","-2477534.16977595","-44044054.7424766","-22971469.9123709","-33669717.2453526","-39814004.5057828","-22048125.7691236","-4075858.92736742","-6614048.2358087","",
"Cabo Verde","CPV","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","5836137.30161224","-8574466.73685977","-1015147.06277924","4321104.17165738","-21614276.7179489","-14838746.5693093","-13348523.0695668","-6415096.19211759","-8936866.8037212","1728119.58337969","-2571970.69883508","-489957.331668228","-12834375.4708855","-3834569.28803298","-6963192.90465632","-12146859.0842319","-23929894.6258464","-45729294.0805341","-61624522.9007634","-35041392.4925254","-29721711.4442099","-58512075.7010456","-74762927.327212","-60148009.9283191","-55742978.4307294","-71449519.7966953","-90479472.090554","-130079767.704947","-40659725.6592937","-82729932.5907273","-198162898.930709","-205256847.392795","-244926653.831627","-222769238.22582","-304537748.899292","-243559056.359804","-107358950.846904","-168960587.690282","-50593257.4987504","-64135178.5263146","-139634461.859257","-97061961.1571145","-21816807.5217905","-285683977.033212","-250632065.104675","-69633644.1760574","-82486799.9574445",
"Costa Rica","CRI","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","-225600000","-363200000","-558200000","-663900000","-409102533.44","-266700000","-279900000","-151103890.25","-126010000","-80000000","-256430000","-178500000","-414900000","-424000000","-75200000","-370400000","-620200000","-233600000","-358142000","-263670000","-480876000","-520750000","-666448850.927037","-684555193.408292","-514265066.186886","-860075342.237825","-899691788.356237","-675040285.839869","-860047056.609942","-938716203.573065","-1498808912.55762","-2580547377.89337","-560580957.632153","-1213874254.44305","-2265057621.4729","-2411089980.96441","-2431168562.87704","-2453096344.75792","-1921262983.44276","-1257276124.2559","-2188723947.64844","-1867318664.49117","-825214056.665626","-631661878.257182","-2060747763.03349","-2235084634.90452","-844639912.265482",
"Caribbean small states","CSS","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-879497206.703911","-895046927.374302","-764134078.212291","-505815642.458101","-519340782.122905","-585240223.463687","-679733543.96648","-812735461.022346","-540730927.620112","-688805316.681564","-507017775.670391","-877283773.044693","",
"Cayman Islands","CYM","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-706577023.5098","-871502935.154563","-927543580.291072","-646842638.4768","-827492345.206463","-821403652.312802","","",
"Cyprus","CYP","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","-26553262.8313077","-104625686.017618","-185000460.750296","-239812304.981609","-258319117.107046","-171795718.391641","-178171041.169247","-205073374.32689","-221623272.828873","-180229503.810232","-18913694.528072","-7690763.41046558","-107580150.247895","-248673279.196913","-154339881.378049","-420301510.350894","-638195760.450808","109769667.986963","74361375.9698979","-205119061.521351","-467713356.690408","-418075864.699305","291417461.510126","-170232739.706537","-488055775.318415","-322248391.356221","-379165886.404941","-292062579.511706","-826757519.186023","-970855828.801321","-1278222530.5662","-1830417730.93204","-4021890150.5924","-1737607775.50751","-2798526225.68993","-606475259.489332","-998425002.416912","-349870669.376077","-957946474.880215","-83510340.2370826","-863601462.207072","-1134426374.87637","-975767835.043536","-1444504539.23285","-2522911145.79052","-1811809640.70735","-2357419209.39535","-3885790862.03697",
"Czechia","CZE","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","466333364.631824","-819875392.269922","-1373523087.20907","-4127553020.16764","-3621726040.44344","-1308286938.64821","-1465751162.91064","-2689755313.83905","-3272573493.81492","-4264835726.29032","-5785485093.44665","-4457211225.0831","-2809704225.91577","-3996084353.2344","-8945618935.57797","-4407952631.4357","-4869768332.55461","-7351204483.70952","-5020059122.20126","-3158497435.6835","-1105890387.14822","457719869.135026","845256960.753614","3462558729.3382","2960666451.91053","1259692069.45759","898074466.879909","4967256072.57008","-7686437473.08186","-17365732564.0191","1280617788.15418",
"Germany","DEU","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","106579704.590852","339737168.201066","4180846805.99889","9084950154.22598","3097445200.30816","3746082062.26463","3904679947.82906","9277965922.85639","-5386663051.22666","-15655476542.0751","-5304713597.30244","5511893342.90978","4346783317.35029","9212736899.73639","17994051589.5996","38661456608.1935","44216520652.0462","53961061179.4675","57052694501.3882","46455960977.4828","-26564029370.7073","-25255079543.1495","-21408143439.4966","-33446012238.4188","-32191295764.8509","-17018286510.1227","-11520842909.1784","-15635184940.6662","-31384625220.8797","-33903966248.29","-7099486034.16705","39720517927.6966","35985324846.9412","127505924403.463","133087243134.907","173486477217.385","235777197044.801","213250033110.591","201134895341.823","196171903151.514","231971688209.184","251550848619.465","245384297278.942","279426382103.965","288065447525.277","298958460661.494","289656117163.752","316888138718.728","317892238005.813","255318673815.032","312079638108.369","174830858057.089","262722960847.066",
"Djibouti","DJI","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","102070098.637752","70042369.7818491","111039213.148699","80221245.6603328","77638545.8105682","68478120.1996388","53297021.736317","43877763.4607053","69502197.2642513","33305011.7881398","68849488.8054872","69901699.8553913","79033991.4810293","3151006.35265388","20132679.874635","-16565290.5396661","-171352850.81673","-225386026.412185","-71100207.6288114","50489250.0042201","-171842382.160803","-147967882.242391","-628690167.64078","530581858.798175","714224636.381289","-26058614.6594145","-132468779.009808","428622508.120725","563976063.605314","366358434.102113","-225105811.918682","656206986.621375","",
"Dominica","DMA","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","-1097652.50905025","-1500000","-1300000","6300000","-14300000","-12802407.4074093","-7805444.44445889","-1750333.33336407","-7101925.92597185","-6301333.33338222","-7026111.11111111","-7011962.96296296","-12231296.2962963","-45511037.037037","-43527629.6296296","-34185185.1851852","-27122222.2222222","-18196296.2962963","-26155555.5555556","-40240740.7407407","-51162962.962963","-42251851.8518519","-23062962.962963","-35774074.0740741","-66489524.2471419","-43852852.38814","-33211083.3613349","-22575100.1620296","-33354494.0301226","-62989897.2582085","-29111991.8272397","-76516241.4409115","-117688640.005715","-101424974.581804","-88027438.5059167","-71015543.4452104","-85956586.5899504","-93161520.4840363","-35553050.5348086","-38297880.6834389","-51790962.1357644","-57518337.0548581","-258814062.518553","-233190596.764127","-188630922.621141","-182647499.91368","-162036145.107784","-221939375.883426",
"Denmark","DNK","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","-490031786.391202","-1913896584.29256","-1722370638.30776","-1502178634.95262","-3056236980.19782","-2388928524.11287","-1875068191.33318","-2258898413.74716","-1381788411.58732","-1718091085.99371","-2767043669.62811","-4490071520.09462","-3001504830.4618","-1339878502.58607","-1117661217.99614","1371546056.78498","1983274879.71258","4198752277.24612","4831706293.51908","3189386537.5911","1854784040.04598","3089672486.2285","921262661.373001","-2008094992.07459","3047192196.55612","2261835981.64661","4848072420.25253","3460409556.63061","6963066045.36346","5940838083.38819","11007384393.5368","9461656812.10659","4841519012.77284","10413116838.3802","11323461379.1277","21051011384.4253","22681953273.8671","20460990722.6196","26685645940.0187","31353332575.5896","24953251921.341","24312984240.6132","26734105169.5013","25762026083.542","30550146961.5163","28730777261.4387","36939972059.7282","53067089962.5707","44195309652.7762",
"Dominican Republic","DOM","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","-75200000","-84700000","-101900000","-129400000","-47000000","-96600000","-241000000","-72800000","-129200000","-128600000","-311900000","-331300000","-719900000","-389400000","-442600000","-417900000","-163400000","-107600000","-183400000","-364100000","-18900000","-327300000","-279600000","-157300000","-707900000","-532900000","-283000000","-182800000","-212700000","-163000000","-338400000","-429200000","-1026500000","-740800000","-797900000","1036180000","1041480000","-472910000","-1287410000","-2166300000","-4519700000","-2302900000","-4023500000","-4358700000","-3970570000","-2567900000","-2170200000","-1280300000","-814700000.000002","-133099999.999999","-1321500000","-1187900000","-1337300000","-2685300000","-6548900000","-4376300000",
